metric,k,mean_null,mean_cluster,delta,ci_low,ci_high,perm_p,cohens_d
d_avg,416.0,0.3029206664259924,0.1826567708508575,0.1202638955751349,,,1.999960000799984e-05,19.22928263695213
d_avg,417.0,0.316219351606736,0.1828494741170845,0.1333698774896515,,,1.999960000799984e-05,19.22928263695213
d_avg,418.0,0.3358884426641005,0.1813486333493554,0.1545398093147451,,,1.999960000799984e-05,19.22928263695213
d_avg,419.0,0.3379781206982613,0.1849798432659403,0.1529982774323209,,,1.999960000799984e-05,19.22928263695213
d_avg,420.0,0.3177021569655762,0.1827085400888976,0.1349936168766786,,,1.999960000799984e-05,19.22928263695213
d_avg,421.0,0.3340731087059484,0.1835892904162951,0.1504838182896532,,,1.999960000799984e-05,19.22928263695213
d_avg,422.0,0.3255625058008153,0.1818312946970514,0.1437312111037639,,,1.999960000799984e-05,19.22928263695213
d_avg,423.0,0.3028632173225163,0.1828778619134323,0.119985355409084,,,1.999960000799984e-05,19.22928263695213
d_avg,424.0,0.3221426300083223,0.1946686464381836,0.1274739835701386,,,1.999960000799984e-05,19.22928263695213
d_avg,425.0,0.3114774149260474,0.1815077868654982,0.1299696280605492,,,1.999960000799984e-05,19.22928263695213
d_avg,426.0,0.3254353298116211,0.184448267541702,0.1409870622699191,,,1.999960000799984e-05,19.22928263695213
d_avg,427.0,0.3333909470087062,0.18401442700731,0.1493765200013962,,,1.999960000799984e-05,19.22928263695213
d_avg,428.0,0.3215780557031342,0.1842453072162853,0.1373327484868488,,,1.999960000799984e-05,19.22928263695213
d_avg,429.0,0.3346379774016656,0.184596922191288,0.1500410552103775,,,1.999960000799984e-05,19.22928263695213
d_avg,430.0,0.3177739260443483,0.1802017130352315,0.1375722130091167,,,1.999960000799984e-05,19.22928263695213
d_avg,431.0,0.3073950463616713,0.1830289897373647,0.1243660566243065,,,1.999960000799984e-05,19.22928263695213
d_avg,432.0,0.3179562269083051,0.1859404284985408,0.1320157984097643,,,1.999960000799984e-05,19.22928263695213
d_avg,433.0,0.3076151254622005,0.1836509369180064,0.123964188544194,,,1.999960000799984e-05,19.22928263695213
d_avg,434.0,0.312436556245477,0.1815217227330346,0.1309148335124423,,,1.999960000799984e-05,19.22928263695213
d_avg,435.0,0.3099322179557102,0.1822378584309094,0.1276943595248007,,,1.999960000799984e-05,19.22928263695213
d_avg,436.0,0.3232914812582151,0.1809439320538626,0.1423475492043525,,,1.999960000799984e-05,19.22928263695213
d_avg,437.0,0.2969855641066261,0.1827871247189914,0.1141984393876347,,,1.999960000799984e-05,19.22928263695213
d_avg,438.0,0.316777533473892,0.1820848050059015,0.1346927284679904,,,1.999960000799984e-05,19.22928263695213
d_avg,439.0,0.3204687063645908,0.1849081368347307,0.13556056952986,,,1.999960000799984e-05,19.22928263695213
d_avg,440.0,0.3117749702395109,0.1813524932927038,0.1304224769468071,,,1.999960000799984e-05,19.22928263695213
d_avg,441.0,0.3133537300817047,0.1820986925729327,0.131255037508772,,,1.999960000799984e-05,19.22928263695213
d_avg,442.0,0.3073365059491912,0.1810325902251406,0.1263039157240505,,,1.999960000799984e-05,19.22928263695213
d_avg,443.0,0.3273485542278978,0.182209286815077,0.1451392674128208,,,1.999960000799984e-05,19.22928263695213
d_avg,444.0,0.3224530551638072,0.1839181662426108,0.1385348889211964,,,1.999960000799984e-05,19.22928263695213
d_avg,445.0,0.3186626700852287,0.1826624169631939,0.1360002531220348,,,1.999960000799984e-05,19.22928263695213
d_avg,446.0,0.3140599181402768,0.1809907515092673,0.1330691666310094,,,1.999960000799984e-05,19.22928263695213
d_avg,447.0,0.3237488025009813,0.1856709652055095,0.1380778372954717,,,1.999960000799984e-05,19.22928263695213
d_avg,448.0,0.3225196201133811,0.182516750165163,0.140002869948218,,,1.999960000799984e-05,19.22928263695213
d_avg,449.0,0.3323258170112009,0.1828262207734619,0.1494995962377389,,,1.999960000799984e-05,19.22928263695213
d_avg,450.0,0.3256452518199342,0.1808996117896095,0.1447456400303247,,,1.999960000799984e-05,19.22928263695213
d_avg,451.0,0.337183741553779,0.1849442269545555,0.1522395145992235,,,1.999960000799984e-05,19.22928263695213
d_avg,452.0,0.3370950085134238,0.1810017119577179,0.1560932965557059,,,1.999960000799984e-05,19.22928263695213
d_avg,453.0,0.3312910063344512,0.181025606292007,0.1502654000424441,,,1.999960000799984e-05,19.22928263695213
d_avg,454.0,0.3236393671143023,0.1883515180326075,0.1352878490816948,,,1.999960000799984e-05,19.22928263695213
d_avg,455.0,0.3143746053646597,0.1830763883192814,0.1312982170453783,,,1.999960000799984e-05,19.22928263695213
d_avg,456.0,0.317692281543805,0.1844024238216,0.133289857722205,,,1.999960000799984e-05,19.22928263695213
d_avg,457.0,0.3165558255268236,0.1826762271920241,0.1338795983347994,,,1.999960000799984e-05,19.22928263695213
d_avg,458.0,0.3240913830336592,0.1841260971586381,0.139965285875021,,,1.999960000799984e-05,19.22928263695213
d_avg,459.0,0.3382825982127631,0.1806803648794423,0.1576022333333207,,,1.999960000799984e-05,19.22928263695213
d_avg,460.0,0.3167466462770752,0.1845916148825598,0.1321550313945154,,,1.999960000799984e-05,19.22928263695213
d_avg,461.0,0.3245656352860658,0.1817695634603922,0.1427960718256736,,,1.999960000799984e-05,19.22928263695213
d_avg,462.0,0.336925948900089,0.1828714656482633,0.1540544832518256,,,1.999960000799984e-05,19.22928263695213
d_avg,463.0,0.337167124820872,0.1823365059601211,0.1548306188607509,,,1.999960000799984e-05,19.22928263695213
d_avg,464.0,0.3076031491854252,0.1816007950543395,0.1260023541310857,,,1.999960000799984e-05,19.22928263695213
d_avg,465.0,0.3217725171361127,0.1810855649935724,0.1406869521425403,,,1.999960000799984e-05,19.22928263695213
d_avg,466.0,0.3082837059210679,0.182794576270025,0.1254891296510428,,,1.999960000799984e-05,19.22928263695213
d_avg,467.0,0.3133821625465531,0.1830594690541177,0.1303226934924354,,,1.999960000799984e-05,19.22928263695213
d_avg,468.0,0.3099129520844499,0.1855569008153766,0.1243560512690733,,,1.999960000799984e-05,19.22928263695213
d_avg,469.0,0.3311379767455675,0.1853582865138476,0.1457796902317199,,,1.999960000799984e-05,19.22928263695213
d_avg,470.0,0.3286951571247662,0.1819778997748254,0.1467172573499408,,,1.999960000799984e-05,19.22928263695213
d_avg,471.0,0.3240954414514643,0.1806590365746789,0.1434364048767853,,,1.999960000799984e-05,19.22928263695213
d_avg,472.0,0.3431178957728597,0.1833671752003093,0.1597507205725503,,,1.999960000799984e-05,19.22928263695213
d_avg,473.0,0.3297857583486634,0.1843282238686108,0.1454575344800526,,,1.999960000799984e-05,19.22928263695213
d_avg,474.0,0.3236376538872567,0.183944374687149,0.1396932792001076,,,1.999960000799984e-05,19.22928263695213
d_avg,475.0,0.3190635504477719,0.1854596924824519,0.1336038579653199,,,1.999960000799984e-05,19.22928263695213
d_avg,476.0,0.3141077992141394,0.1823262025146399,0.1317815966994995,,,1.999960000799984e-05,19.22928263695213
d_avg,477.0,0.3345635539791995,0.1839200160236161,0.1506435379555834,,,1.999960000799984e-05,19.22928263695213
d_avg,478.0,0.3090084181517011,0.1826315386652487,0.1263768794864523,,,1.999960000799984e-05,19.22928263695213
d_avg,479.0,0.3129222944549956,0.1833707591144064,0.1295515353405892,,,1.999960000799984e-05,19.22928263695213
d_avg,480.0,0.332239230972763,0.1785955580591455,0.1536436729136174,,,1.999960000799984e-05,19.22928263695213
d_avg,481.0,0.3252770581108621,0.1831879716577115,0.1420890864531506,,,1.999960000799984e-05,19.22928263695213
d_avg,482.0,0.3298298191291511,0.1837133682672367,0.1461164508619144,,,1.999960000799984e-05,19.22928263695213
d_avg,483.0,0.3107378150823272,0.1805606167230868,0.1301771983592404,,,1.999960000799984e-05,19.22928263695213
d_avg,484.0,0.3368845641496361,0.1848590859132848,0.1520254782363512,,,1.999960000799984e-05,19.22928263695213
d_avg,485.0,0.3275100833387468,0.1824742624247579,0.1450358209139888,,,1.999960000799984e-05,19.22928263695213
d_avg,486.0,0.3144833598584721,0.1823147172004433,0.1321686426580287,,,1.999960000799984e-05,19.22928263695213
d_avg,487.0,0.3138937178051194,0.182499612566874,0.1313941052382454,,,1.999960000799984e-05,19.22928263695213
d_avg,488.0,0.3088417823278487,0.1814694277703934,0.1273723545574553,,,1.999960000799984e-05,19.22928263695213
d_avg,489.0,0.3178162253475666,0.1820800777037585,0.135736147643808,,,1.999960000799984e-05,19.22928263695213
d_avg,490.0,0.3230637928552313,0.1804987069611032,0.142565085894128,,,1.999960000799984e-05,19.22928263695213
d_avg,491.0,0.3171849480307342,0.1815658464506452,0.135619101580089,,,1.999960000799984e-05,19.22928263695213
d_avg,492.0,0.32014057122856,0.1812484688902462,0.1388921023383138,,,1.999960000799984e-05,19.22928263695213
d_avg,493.0,0.3109901596538769,0.1837108582427362,0.1272793014111407,,,1.999960000799984e-05,19.22928263695213
d_avg,494.0,0.3223944579087055,0.1848261558969998,0.1375683020117056,,,1.999960000799984e-05,19.22928263695213
d_avg,495.0,0.3147960271939974,0.1825629812605115,0.1322330459334859,,,1.999960000799984e-05,19.22928263695213
d_avg,496.0,0.3108573809230343,0.1825136115664385,0.1283437693565957,,,1.999960000799984e-05,19.22928263695213
d_avg,497.0,0.323579543087224,0.1844722982130772,0.1391072448741467,,,1.999960000799984e-05,19.22928263695213
d_avg,498.0,0.3284830137836866,0.1839759703967714,0.1445070433869152,,,1.999960000799984e-05,19.22928263695213
d_avg,499.0,0.3032386822489307,0.1837328502429515,0.1195058320059791,,,1.999960000799984e-05,19.22928263695213
d_avg,500.0,0.3210926464107431,0.1817874414699679,0.1393052049407752,,,1.999960000799984e-05,19.22928263695213
d_avg,501.0,0.3303324582466029,0.1819713092868735,0.1483611489597293,,,1.999960000799984e-05,19.22928263695213
d_avg,502.0,0.3240291951987965,0.1827687367428606,0.1412604584559358,,,1.999960000799984e-05,19.22928263695213
d_avg,503.0,0.316500186591174,0.1828046313436847,0.1336955552474892,,,1.999960000799984e-05,19.22928263695213
d_avg,504.0,0.2946816882596871,0.1841035944425962,0.1105780938170908,,,1.999960000799984e-05,19.22928263695213
d_avg,505.0,0.3276647556268747,0.1805049501221428,0.1471598055047319,,,1.999960000799984e-05,19.22928263695213
d_avg,506.0,0.3263193166698319,0.1835154630592363,0.1428038536105956,,,1.999960000799984e-05,19.22928263695213
d_avg,507.0,0.3254483110458536,0.1833799656861183,0.1420683453597353,,,1.999960000799984e-05,19.22928263695213
d_avg,508.0,0.3197235834638547,0.1824041820708763,0.1373194013929783,,,1.999960000799984e-05,19.22928263695213
d_avg,509.0,0.338814293474255,0.1811984735893779,0.1576158198848771,,,1.999960000799984e-05,19.22928263695213
d_avg,510.0,0.3280976786254934,0.1844103058260644,0.143687372799429,,,1.999960000799984e-05,19.22928263695213
d_avg,511.0,0.2949741000251404,0.1796686429607594,0.1153054570643809,,,1.999960000799984e-05,19.22928263695213
d_avg,512.0,0.3322892841334591,0.1828330029599885,0.1494562811734706,,,1.999960000799984e-05,19.22928263695213
d_avg,513.0,0.3343040525192025,0.1829698355795201,0.1513342169396824,,,1.999960000799984e-05,19.22928263695213
d_avg,514.0,0.3293822637410551,0.1840804283389569,0.1453018354020982,,,1.999960000799984e-05,19.22928263695213
d_avg,515.0,0.3169576923912476,0.1832049009119292,0.1337527914793184,,,1.999960000799984e-05,19.22928263695213
d_avg,516.0,0.3220614548206039,0.1818274384150205,0.1402340164055834,,,1.999960000799984e-05,19.22928263695213
d_avg,517.0,0.3112989209985286,0.1840050807717451,0.1272938402267834,,,1.999960000799984e-05,19.22928263695213
d_avg,518.0,0.3168489799120606,0.1841368708291969,0.1327121090828637,,,1.999960000799984e-05,19.22928263695213
d_avg,519.0,0.3211296433902832,0.1838147886230244,0.1373148547672587,,,1.999960000799984e-05,19.22928263695213
d_avg,520.0,0.317873981091377,0.1859791390121559,0.1318948420792211,,,1.999960000799984e-05,19.22928263695213
d_avg,521.0,0.3329172839183645,0.1836782525546566,0.1492390313637079,,,1.999960000799984e-05,19.22928263695213
d_avg,522.0,0.3166572189828759,0.1796479768166214,0.1370092421662545,,,1.999960000799984e-05,19.22928263695213
d_avg,523.0,0.3278849443670912,0.1800889556177773,0.1477959887493138,,,1.999960000799984e-05,19.22928263695213
d_avg,524.0,0.3197511647661633,0.1864868504883731,0.1332643142777901,,,1.999960000799984e-05,19.22928263695213
d_avg,525.0,0.3318782349925269,0.1837672460590614,0.1481109889334654,,,1.999960000799984e-05,19.22928263695213
d_avg,526.0,0.316994248530586,0.1840886038339769,0.1329056446966091,,,1.999960000799984e-05,19.22928263695213
d_avg,527.0,0.321718986194565,0.1823038689650147,0.1394151172295503,,,1.999960000799984e-05,19.22928263695213
d_avg,528.0,0.3362264725079806,0.1842208766764944,0.1520055958314862,,,1.999960000799984e-05,19.22928263695213
d_avg,529.0,0.3338879697596842,0.1810405030213336,0.1528474667383506,,,1.999960000799984e-05,19.22928263695213
d_avg,530.0,0.3165431483045305,0.1841987571906632,0.1323443911138673,,,1.999960000799984e-05,19.22928263695213
d_avg,531.0,0.311049825403898,0.1825249576873437,0.1285248677165542,,,1.999960000799984e-05,19.22928263695213
d_avg,532.0,0.3100597488106748,0.1815078260535721,0.1285519227571026,,,1.999960000799984e-05,19.22928263695213
d_avg,533.0,0.3073503278206846,0.1818837110969414,0.1254666167237431,,,1.999960000799984e-05,19.22928263695213
d_avg,534.0,0.321645395346068,0.1836602988660772,0.1379850964799908,,,1.999960000799984e-05,19.22928263695213
d_avg,535.0,0.3383945467584521,0.184527777383754,0.1538667693746981,,,1.999960000799984e-05,19.22928263695213
d_avg,536.0,0.3085678387232844,0.1805297190149546,0.1280381197083298,,,1.999960000799984e-05,19.22928263695213
d_avg,537.0,0.3098386369399724,0.1800647086364335,0.1297739283035389,,,1.999960000799984e-05,19.22928263695213
d_avg,538.0,0.3162800876338814,0.1826305159049101,0.1336495717289712,,,1.999960000799984e-05,19.22928263695213
d_avg,539.0,0.3284954683217381,0.1832099875179914,0.1452854808037467,,,1.999960000799984e-05,19.22928263695213
d_avg,540.0,0.2947726664693726,0.1831664802921651,0.1116061861772074,,,1.999960000799984e-05,19.22928263695213
d_avg,541.0,0.3316093549864182,0.1813203105276637,0.1502890444587544,,,1.999960000799984e-05,19.22928263695213
d_avg,542.0,0.3103645659542057,0.1836702625784473,0.1266943033757584,,,1.999960000799984e-05,19.22928263695213
d_avg,543.0,0.3124734593686106,0.1822920821059284,0.1301813772626821,,,1.999960000799984e-05,19.22928263695213
d_avg,544.0,0.314557235135691,0.1840631064771962,0.1304941286584948,,,1.999960000799984e-05,19.22928263695213
d_avg,545.0,0.3207809787171875,0.1845828565250952,0.1361981221920923,,,1.999960000799984e-05,19.22928263695213
d_avg,546.0,0.3174740974983726,0.1832644009447563,0.1342096965536162,,,1.999960000799984e-05,19.22928263695213
d_avg,547.0,0.3261904006833327,0.1828744429898661,0.1433159576934666,,,1.999960000799984e-05,19.22928263695213
d_avg,548.0,0.3164203208147604,0.1816250312028498,0.1347952896119105,,,1.999960000799984e-05,19.22928263695213
d_avg,549.0,0.3159673690613055,0.1811267232344631,0.1348406458268424,,,1.999960000799984e-05,19.22928263695213
d_avg,550.0,0.3136264285838481,0.1815360230735444,0.1320904055103036,,,1.999960000799984e-05,19.22928263695213
d_avg,551.0,0.3156499772119503,0.1822276489886723,0.133422328223278,,,1.999960000799984e-05,19.22928263695213
d_avg,552.0,0.3157536525326284,0.1824638891262874,0.133289763406341,,,1.999960000799984e-05,19.22928263695213
d_avg,553.0,0.3217819018523052,0.1844797169306409,0.1373021849216643,,,1.999960000799984e-05,19.22928263695213
d_avg,554.0,0.3323047722513327,0.1839571073345893,0.1483476649167434,,,1.999960000799984e-05,19.22928263695213
d_avg,555.0,0.3089576437431816,0.1836554422612708,0.1253022014819108,,,1.999960000799984e-05,19.22928263695213
d_avg,556.0,0.3218099958346388,0.183395955731375,0.1384140401032638,,,1.999960000799984e-05,19.22928263695213
d_avg,557.0,0.3133158383508544,0.1832480348815403,0.1300678034693141,,,1.999960000799984e-05,19.22928263695213
d_avg,558.0,0.3191854335560423,0.1815433236763354,0.1376421098797068,,,1.999960000799984e-05,19.22928263695213
d_avg,559.0,0.3139763847621721,0.1821771536348995,0.1317992311272725,,,1.999960000799984e-05,19.22928263695213
d_avg,560.0,0.3308577662089698,0.1838392959487416,0.1470184702602281,,,1.999960000799984e-05,19.22928263695213
d_avg,561.0,0.3439632472174105,0.1844043552184512,0.1595588919989592,,,1.999960000799984e-05,19.22928263695213
d_avg,562.0,0.3114808479752293,0.1824607832346851,0.1290200647405442,,,1.999960000799984e-05,19.22928263695213
d_avg,563.0,0.3162088211383922,0.1829799142995467,0.1332289068388454,,,1.999960000799984e-05,19.22928263695213
d_avg,564.0,0.3239447229757439,0.1826570679868958,0.141287654988848,,,1.999960000799984e-05,19.22928263695213
d_avg,565.0,0.3270785882125044,0.1824900676174255,0.1445885205950789,,,1.999960000799984e-05,19.22928263695213
d_avg,566.0,0.3167774539588356,0.1820195033882249,0.1347579505706106,,,1.999960000799984e-05,19.22928263695213
d_avg,567.0,0.3199529659874439,0.1821627229439401,0.1377902430435037,,,1.999960000799984e-05,19.22928263695213
d_avg,568.0,0.3223892617918883,0.1823600080984977,0.1400292536933906,,,1.999960000799984e-05,19.22928263695213
d_avg,569.0,0.3156128783913565,0.1833858157214054,0.1322270626699511,,,1.999960000799984e-05,19.22928263695213
d_avg,570.0,0.3128749913431142,0.1807427036877949,0.1321322876553193,,,1.999960000799984e-05,19.22928263695213
d_avg,571.0,0.3110943230486406,0.1831984813264131,0.1278958417222274,,,1.999960000799984e-05,19.22928263695213
d_avg,572.0,0.2959871714917095,0.1852189618504929,0.1107682096412165,,,1.999960000799984e-05,19.22928263695213
d_avg,573.0,0.3056764560614958,0.1836894029195377,0.121987053141958,,,1.999960000799984e-05,19.22928263695213
d_avg,574.0,0.3157076988197021,0.182769343200423,0.132938355619279,,,1.999960000799984e-05,19.22928263695213
d_avg,575.0,0.3234411023374756,0.1836826690006507,0.1397584333368249,,,1.999960000799984e-05,19.22928263695213
d_avg,576.0,0.3412783913366213,0.1835891980499523,0.1576891932866689,,,1.999960000799984e-05,19.22928263695213
d_avg,577.0,0.3374913112202384,0.1820478069885453,0.1554435042316931,,,1.999960000799984e-05,19.22928263695213
d_avg,578.0,0.3054453054608227,0.1814883706072821,0.1239569348535406,,,1.999960000799984e-05,19.22928263695213
d_avg,579.0,0.312707724261117,0.1828349988690051,0.1298727253921119,,,1.999960000799984e-05,19.22928263695213
d_avg,580.0,0.3153031905071468,0.1831153908628308,0.1321877996443159,,,1.999960000799984e-05,19.22928263695213
d_avg,581.0,0.3063787767316331,0.18029382553895,0.1260849511926831,,,1.999960000799984e-05,19.22928263695213
d_avg,582.0,0.3265609262572925,0.1807653293796705,0.1457955968776219,,,1.999960000799984e-05,19.22928263695213
d_avg,583.0,0.316074908732432,0.1836997332203434,0.1323751755120885,,,1.999960000799984e-05,19.22928263695213
d_avg,584.0,0.3313383674782493,0.1809653424252432,0.1503730250530061,,,1.999960000799984e-05,19.22928263695213
d_avg,585.0,0.3321139035819535,0.1815495703730497,0.1505643332089037,,,1.999960000799984e-05,19.22928263695213
d_avg,586.0,0.3403125392695552,0.1829837568847424,0.1573287823848128,,,1.999960000799984e-05,19.22928263695213
d_avg,587.0,0.3187014319801465,0.1821349854843997,0.1365664464957467,,,1.999960000799984e-05,19.22928263695213
d_avg,588.0,0.3099756498590925,0.1831162256609,0.1268594241981924,,,1.999960000799984e-05,19.22928263695213
d_avg,589.0,0.3272886082992919,0.1859235200139866,0.1413650882853052,,,1.999960000799984e-05,19.22928263695213
d_avg,590.0,0.3251570149223312,0.1812038640938377,0.1439531508284934,,,1.999960000799984e-05,19.22928263695213
d_avg,591.0,0.3064795869257988,0.1823272925558408,0.124152294369958,,,1.999960000799984e-05,19.22928263695213
d_avg,592.0,0.3142057183203553,0.1830594610617169,0.1311462572586383,,,1.999960000799984e-05,19.22928263695213
d_avg,593.0,0.3045449531646644,0.1822718768300335,0.1222730763346308,,,1.999960000799984e-05,19.22928263695213
d_avg,594.0,0.3409796221741251,0.179372166575442,0.1616074555986831,,,1.999960000799984e-05,19.22928263695213
d_avg,595.0,0.3242603378024811,0.183008349373609,0.1412519884288721,,,1.999960000799984e-05,19.22928263695213
d_avg,596.0,0.3210801898976979,0.1856875578124232,0.1353926320852746,,,1.999960000799984e-05,19.22928263695213
d_avg,597.0,0.306734927805221,0.1824529739661293,0.1242819538390916,,,1.999960000799984e-05,19.22928263695213
d_avg,598.0,0.317268812508543,0.1828714730613007,0.1343973394472423,,,1.999960000799984e-05,19.22928263695213
d_avg,599.0,0.3244375303106575,0.1836017297421206,0.1408358005685368,,,1.999960000799984e-05,19.22928263695213
d_avg,600.0,0.3158021527361638,0.1806752389222206,0.1351269138139432,,,1.999960000799984e-05,19.22928263695213
d_avg,601.0,0.341873529580771,0.1823891160761424,0.1594844135046286,,,1.999960000799984e-05,19.22928263695213
d_avg,602.0,0.3203531177864371,0.1867408354010039,0.1336122823854331,,,1.999960000799984e-05,19.22928263695213
d_avg,603.0,0.3358732145986252,0.1824795297290821,0.153393684869543,,,1.999960000799984e-05,19.22928263695213
d_avg,604.0,0.3163004684396665,0.1854219401069535,0.130878528332713,,,1.999960000799984e-05,19.22928263695213
d_avg,605.0,0.3393561189805277,0.1818188536248167,0.157537265355711,,,1.999960000799984e-05,19.22928263695213
d_avg,606.0,0.3248755423928315,0.183120385548206,0.1417551568446255,,,1.999960000799984e-05,19.22928263695213
d_avg,607.0,0.3228070262546824,0.1860182783611934,0.136788747893489,,,1.999960000799984e-05,19.22928263695213
d_avg,608.0,0.3128907895174244,0.1804109030879647,0.1324798864294597,,,1.999960000799984e-05,19.22928263695213
d_avg,609.0,0.323065841753106,0.1836138176631936,0.1394520240899123,,,1.999960000799984e-05,19.22928263695213
d_avg,610.0,0.3113626253739878,0.1845027545650214,0.1268598708089664,,,1.999960000799984e-05,19.22928263695213
d_avg,611.0,0.3153215854972877,0.1824597496241854,0.1328618358731022,,,1.999960000799984e-05,19.22928263695213
d_avg,612.0,0.3041322592272644,0.1823495539336138,0.1217827052936505,,,1.999960000799984e-05,19.22928263695213
d_avg,613.0,0.3361576275101761,0.183020266375285,0.1531373611348911,,,1.999960000799984e-05,19.22928263695213
d_avg,614.0,0.3019992985455449,0.1854384935014712,0.1165608050440737,,,1.999960000799984e-05,19.22928263695213
d_avg,615.0,0.3431859863417807,0.1846243119040811,0.1585616744376995,,,1.999960000799984e-05,19.22928263695213
d_avg,616.0,0.3077551546477258,0.1830631752918418,0.124691979355884,,,1.999960000799984e-05,19.22928263695213
d_avg,617.0,0.3194443705731937,0.1837239039984849,0.1357204665747088,,,1.999960000799984e-05,19.22928263695213
d_avg,618.0,0.3356123365393238,0.1811638829555187,0.154448453583805,,,1.999960000799984e-05,19.22928263695213
d_avg,619.0,0.3338745774153098,0.1845407080249053,0.1493338693904044,,,1.999960000799984e-05,19.22928263695213
d_avg,620.0,0.3215195090579728,0.1803807393069846,0.1411387697509882,,,1.999960000799984e-05,19.22928263695213
d_avg,621.0,0.3227904157027784,0.1806710652285551,0.1421193504742232,,,1.999960000799984e-05,19.22928263695213
d_avg,622.0,0.3163651223475389,0.1817846532222093,0.1345804691253295,,,1.999960000799984e-05,19.22928263695213
d_avg,623.0,0.3228604480909272,0.1817560865098874,0.1411043615810398,,,1.999960000799984e-05,19.22928263695213
d_avg,624.0,0.3249952350675808,0.1816683238692596,0.1433269111983212,,,1.999960000799984e-05,19.22928263695213
d_avg,625.0,0.3201737230844779,0.183462780651625,0.1367109424328529,,,1.999960000799984e-05,19.22928263695213
d_avg,626.0,0.3118024468524533,0.1822126709910338,0.1295897758614194,,,1.999960000799984e-05,19.22928263695213
d_avg,627.0,0.3136272730024314,0.1841027290269024,0.129524543975529,,,1.999960000799984e-05,19.22928263695213
d_avg,628.0,0.3094962329774599,0.1816562288672561,0.1278400041102038,,,1.999960000799984e-05,19.22928263695213
d_avg,629.0,0.3171745463188318,0.1827757970956937,0.1343987492231381,,,1.999960000799984e-05,19.22928263695213
d_avg,630.0,0.3020710455229066,0.1924830341844021,0.1095880113385044,,,1.999960000799984e-05,19.22928263695213
d_avg,631.0,0.3205166415067392,0.1813974175639431,0.139119223942796,,,1.999960000799984e-05,19.22928263695213
d_avg,632.0,0.3170068125205176,0.1826700841635259,0.1343367283569917,,,1.999960000799984e-05,19.22928263695213
d_avg,633.0,0.3249400599651326,0.1810336972542384,0.1439063627108941,,,1.999960000799984e-05,19.22928263695213
d_avg,634.0,0.3172130968632493,0.1818125191917344,0.1354005776715148,,,1.999960000799984e-05,19.22928263695213
d_avg,635.0,0.2993024374661396,0.1831499623648672,0.1161524751012724,,,1.999960000799984e-05,19.22928263695213
d_avg,636.0,0.331459349881153,0.1818534327452668,0.1496059171358862,,,1.999960000799984e-05,19.22928263695213
d_avg,637.0,0.3295813775306406,0.1816230900524588,0.1479582874781817,,,1.999960000799984e-05,19.22928263695213
d_avg,638.0,0.3209613633878354,0.1821783834651633,0.1387829799226721,,,1.999960000799984e-05,19.22928263695213
d_avg,639.0,0.3098964515133122,0.1945720316120555,0.1153244199012566,,,1.999960000799984e-05,19.22928263695213
d_avg,640.0,0.3188403800630155,0.1836837594769492,0.1351566205860662,,,1.999960000799984e-05,19.22928263695213
d_avg,641.0,0.3406559395694068,0.1851581740751213,0.1554977654942855,,,1.999960000799984e-05,19.22928263695213
d_avg,642.0,0.3283553391451752,0.1814798307329594,0.1468755084122157,,,1.999960000799984e-05,19.22928263695213
d_avg,643.0,0.3250047691012567,0.1807062367543538,0.1442985323469029,,,1.999960000799984e-05,19.22928263695213
d_avg,644.0,0.3202329088601142,0.182508586561647,0.1377243222984671,,,1.999960000799984e-05,19.22928263695213
d_avg,645.0,0.3142367858307691,0.1815778065746474,0.1326589792561216,,,1.999960000799984e-05,19.22928263695213
d_avg,646.0,0.3340499886050664,0.1820969832818507,0.1519530053232157,,,1.999960000799984e-05,19.22928263695213
d_avg,647.0,0.3151230523715286,0.1811023599978714,0.1340206923736572,,,1.999960000799984e-05,19.22928263695213
d_avg,648.0,0.3296712948808566,0.1812692433421495,0.148402051538707,,,1.999960000799984e-05,19.22928263695213
d_avg,649.0,0.3057820294676887,0.184319326802601,0.1214627026650876,,,1.999960000799984e-05,19.22928263695213
d_avg,650.0,0.3250471259923836,0.1833932224709771,0.1416539035214065,,,1.999960000799984e-05,19.22928263695213
d_avg,651.0,0.3305052425967535,0.1825297517729331,0.1479754908238204,,,1.999960000799984e-05,19.22928263695213
d_avg,652.0,0.3177962671704948,0.1865520702046163,0.1312441969658785,,,1.999960000799984e-05,19.22928263695213
d_avg,653.0,0.3348571823981421,0.185402632400469,0.149454549997673,,,1.999960000799984e-05,19.22928263695213
d_avg,654.0,0.3226437698047755,0.1816266114918273,0.1410171583129481,,,1.999960000799984e-05,19.22928263695213
d_avg,655.0,0.3233582936594668,0.1824302409379412,0.1409280527215255,,,1.999960000799984e-05,19.22928263695213
d_avg,656.0,0.3172324843693033,0.1809039380351265,0.1363285463341768,,,1.999960000799984e-05,19.22928263695213
d_avg,657.0,0.3279884434930483,0.1813865976888652,0.1466018458041831,,,1.999960000799984e-05,19.22928263695213
d_avg,658.0,0.332706997208586,0.1815600421620819,0.151146955046504,,,1.999960000799984e-05,19.22928263695213
d_avg,659.0,0.3317279880143852,0.1817527007784885,0.1499752872358966,,,1.999960000799984e-05,19.22928263695213
d_avg,660.0,0.3187714883774717,0.1838369470691852,0.1349345413082865,,,1.999960000799984e-05,19.22928263695213
d_avg,661.0,0.3304183252861441,0.1804427364636608,0.1499755888224832,,,1.999960000799984e-05,19.22928263695213
