0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.2996458865965319,0.29576018223139827,0.29810394791760797,0.32090989271065573,0.31366420021840674,0.3159107835986728,0.31362217106374,0.30592503664348136,0.30373088837000745,0.29448831310411194,0.29874183568768864,0.2970379512665392,0.2990664917847505,0.3202362035692278,0.30622099176712764,0.3003453042446023,0.3016356665646947,0.3056288010311287,0.31614141229348336,0.2954086943330966,0.3045294055166929,0.29686678394499194,0.300630192154329,0.29406802327884507,0.29436634938026773,0.3114739304868021,0.30223355592134554,0.30012037955657145,0.29564840205329906,0.30346843818983443,0.3206708061789199,0.31229548925052586,0.3010345219432926,0.12870183312691066,0.12230819689292444,0.12035337406225727,0.13044623766367505,0.12379452915604357,0.12701063269994076,0.12153511339059825,0.13709335806218098,0.12368341083918491,0.14634016152908497,0.13463082790746317,0.1328864926231111,0.13587605822800478,0.12245263006823393,0.134010708831969,0.12144474374158032,0.12456678291197384,0.12655328850625502,0.12644865649174503,0.1429257596178985,0.13035562604992731,0.13261292790439502,0.133142093816487,0.1349225448962713,0.1328209722624108,0.12166841255965678,0.12226356525120417,0.1236675851858485,0.12366859067540677,0.12148122334537441,0.13168100175698855,0.15084872536987065,0.1204533601795223,0.12595967701443556,0.12156057167930989,0.12576474743358004,0.11987024262772245,0.14253112495316594,0.11964571382962273,0.1320664335981318,0.12207977971354989,0.12453069219082097,0.12167415365657476,0.12098572000740328,0.14246339181941825,0.1394281843922238,0.1436769896348918,0.1303849119554921,0.13138841745377686,0.11710828948963407,0.11740352632969159,0.13656010112887126,0.12912357486547005,0.13414568096151705,0.11715483094722774,0.12214752532486241,0.12464161616266554,0.11756395683392702,0.12382798099536702,0.13790667633999504,0.12264913901967482,0.1210662920800204,0.1333033282658565,0.11950572854993333,0.11754050535305861,0.11766069474787633,0.12489301836924521
0.30622198343850976,0.28902211005380163,0.31085965167546986,0.30401926937765095,0.2911882060124908,0.2891906874688736,0.2941984088339097,0.29571538706040146,0.2943770256354132,0.2904924818718549,0.31099595675590147,0.30032799349273864,0.28983836021440906,0.3017428660658272,0.29369094147130015,0.30268520893029793,0.3101071608671465,0.29706018263447115,0.30206249441482613,0.2891534917604014,0.29633288040083444,0.29701399422598174,0.2933357527220493,0.2927495476236144,0.2993118085419031,0.28979773106055606,0.28976301254313985,0.2999592599490277,0.3020911458394655,0.29603534023786476,0.29027795171828763,0.2938736003538477,0.31798544060598083,0.1354967731486081,0.11853814110767961,0.12897130888882744,0.11915515715749495,0.13147623964682859,0.12785180766139623,0.11813314813295557,0.1707483866867292,0.1245593656563735,0.1218287125223308,0.1372630833057008,0.13386458535786175,0.11948196298082862,0.12220959336376047,0.12428850773182765,0.1230892309348251,0.12607611225574483,0.1190007427185495,0.12682472556121646,0.13602189200618428,0.12568306629561568,0.11910413459539645,0.12568931887454957,0.11934489899015563,0.1451637130546301,0.12550060556468964,0.1332514288343379,0.14866672764351038,0.11894291762025072,0.1301054518459858,0.12033349193918585,0.11975404991269667,0.12611886559689597,0.12046693162506142,0.1237014486141018,0.11443906321523004,0.1166661400862674,0.11474753605747601,0.12278604418839048,0.12338266848753526,0.12274379458748928,0.12197264504350996,0.12047818817078491,0.12541214663299471,0.13044600520811644,0.12981964808872473,0.11456231476639997,0.1216431427309171,0.11312480263297786,0.11955093753825312,0.11617187163297749,0.12067456982034974,0.13012213154038368,0.12242290521624077,0.1297026852223833,0.14114335504268474,0.1269734213962743,0.12482103940993719,0.11256436441903722,0.12312679256014084,0.11466642906222672,0.11652015599697359,0.11275171370576956,0.12197620751297383,0.11744443560477105,0.12161274867004368,0.11286687652149947
0.29954980383974383,0.29568640892162745,0.2911998207025272,0.29189145883306233,0.298449049983321,0.29566595946762675,0.2952756882433618,0.31081068305065473,0.29151498581301144,0.2938601876465397,0.3027616451210218,0.30765754139435186,0.31050442817422624,0.29911984319304236,0.29536680489744954,0.2992356437996992,0.3321724277023134,0.2913401096152518,0.2965602183303134,0.3181301487685955,0.29311420216399325,0.2991051861131739,0.2960188225901889,0.3017037467733784,0.30944977079110036,0.2953594681014161,0.2957749945632947,0.2961681473561656,0.29816525179371106,0.29954493051293324,0.3029833034890738,0.30579310744098254,0.3008031594198486,0.1174629977052155,0.13053570126124558,0.12102914124616464,0.12926040149038934,0.14417306491178195,0.12094753191989108,0.14418524817739573,0.121952698075023,0.1187586536708451,0.13686931279605838,0.12565219074299588,0.1421449885267966,0.12599830031458736,0.1204689588823282,0.14082514601499388,0.1471994468685937,0.1264799392407663,0.11775222096732486,0.1187826708879074,0.12509703008100467,0.11720270439150349,0.11755157298805313,0.12958757211421307,0.11901549827924791,0.11954579373007453,0.11947326511816461,0.14327158350620792,0.11930004509898252,0.1327575366833437,0.12210716146135357,0.12466216911262556,0.12531456846492917,0.1311356888967759,0.11396376239109701,0.11485828093762274,0.1118726143675648,0.11017747775977121,0.12811087133796592,0.11513129135922333,0.1393099278865747,0.1163240045944703,0.11937538455283589,0.11066224569077492,0.11263863457802799,0.1120977192591452,0.12073163263800137,0.11025106885237423,0.11171002295006575,0.11032616364122629,0.118530362370945,0.10993927282760836,0.12044780513009909,0.11601571806396951,0.1189529659668664,0.11140922355275347,0.12004263666311166,0.12108694642219811,0.13593319687098795,0.11435346420693775,0.11511823987715383,0.13820638736985263,0.11506006243551328,0.11429084074978886,0.11807325761862908,0.12312709996839928,0.11670481197081001,0.11398077646661119
0.2967802428617763,0.2996975211520711,0.29271701378314224,0.29295980818546324,0.294457688660051,0.30063533523431446,0.3033074917615553,0.2927820197961087,0.29377492851036696,0.29516798735410554,0.3103689197844736,0.30454588872652744,0.2932702238401198,0.3012058945452979,0.2945920300197502,0.3042043174036856,0.29461178367120394,0.2936069347156662,0.3025401613800195,0.2949386345527614,0.3056852249510697,0.29962886693200197,0.338248081162888,0.2950768413763699,0.311657125455153,0.29733948404189486,0.29429601381879,0.3062934354217879,0.293448020324132,0.2955191487442856,0.2963297910776973,0.31515541186538737,0.3323839215880034,0.12150820598750879,0.13535661488418677,0.1274269155345249,0.1221601484115133,0.13259807258116052,0.13304761695511036,0.12769224122844242,0.1342513599235519,0.13746378370823706,0.14554564466497205,0.13712343637527968,0.12329220533510096,0.12104675421080487,0.15025580944177064,0.13335950765353594,0.1227731220959794,0.12359956736479256,0.12304499044389822,0.12018952948741266,0.12419156096665997,0.12230310421595211,0.12006530578098148,0.12570424650561202,0.12071696892659334,0.12491184932966856,0.12249937763572215,0.12545207506245684,0.12586867891983608,0.1454119469814029,0.12574402037852203,0.12416567764123551,0.13328061562111088,0.13848572584701088,0.11727014688304468,0.13413097578258606,0.11989094173848565,0.11895835706336161,0.11660749482392425,0.12140675116363113,0.1334726523190431,0.14215594291390024,0.12655134427938705,0.14662270101719002,0.13691252753909405,0.11830283066570381,0.11844628730293998,0.13405208179294492,0.11702312085213858,0.14653062640066486,0.13806036567961846,0.1378123906989911,0.12159862511275225,0.12553695614611565,0.12045721742756321,0.12127927210370362,0.13016852494945946,0.13717880846162828,0.12957222943392088,0.11843102845906957,0.11852317406256135,0.12288660896621752,0.12418965403444798,0.12301097289764075,0.11639508195883089,0.11743175039434478,0.12510177149975632,0.11783200054588457
0.29263701785737994,0.2909664866352822,0.2969512148939797,0.2967872215995794,0.2916263542021905,0.2905063713816137,0.3124306622474878,0.3072628423402886,0.294043933988317,0.2944027562733054,0.2981061108453298,0.30661904442829,0.28951586352667347,0.2926162759912435,0.2885542350103687,0.304543264458764,0.2927076567577709,0.28814751111539855,0.29003554990251984,0.3085806483619724,0.29610317590727364,0.29087272507862244,0.298540419517331,0.28856177775587477,0.2908683182696479,0.2982986720181621,0.3136896830964605,0.28933514913583996,0.2901569362179207,0.29910876109546153,0.30744913261438217,0.2965390599634906,0.29222941002864056,0.12101995443466809,0.12892187203746122,0.12873845584933727,0.12637314239492123,0.11903074163637224,0.12343267549074169,0.129263698765095,0.13919402784869145,0.12053414950207136,0.12271210160479747,0.13113220817809065,0.1391191445040586,0.1304599912108616,0.11941949500168647,0.1221374589261952,0.11920665301358645,0.1309014216836184,0.1510941806577703,0.14478913575690627,0.12083334597006294,0.12902302850436492,0.1281284023153266,0.12258693292705111,0.1412500890807794,0.1505120030694788,0.12144533988999898,0.12026990916678772,0.12534644264961303,0.13169341210877974,0.11988648442679951,0.14084802156189405,0.1216682150654986,0.13530749439845752,0.11792878571369961,0.11493783809531602,0.11988227825538923,0.1246967784455493,0.12018173466684409,0.12242772859109484,0.12303321244849187,0.11669711998172176,0.1174859171673416,0.13683209825881815,0.11286588118569753,0.11872279671407936,0.11765440447264855,0.11399534810427779,0.1297519704800173,0.1253105463194569,0.11385929116782738,0.12088070748587115,0.11628088638209394,0.1403119603836225,0.12091633247437623,0.11290094412657968,0.11427449293114936,0.11426044008147508,0.12224100054101003,0.11531875762744562,0.11720141790791327,0.12135107469932326,0.11302032378577738,0.13485502521747092,0.12067471829592581,0.11762077182997381,0.1243080218573364,0.14983232781628975
0.29761801494364826,0.3018968705821433,0.2926039351268125,0.29763159253337873,0.2924466975612886,0.2936105650097899,0.3089192541900868,0.3211048613543823,0.2978294366899197,0.29633028187805055,0.2959185072751386,0.30106077633110595,0.29248062667981733,0.3107160204923805,0.3040552231144512,0.2993176181838245,0.29270572204953693,0.2931518945545746,0.32647413202538955,0.2948890696324123,0.299748443517732,0.2923176906121043,0.31218072862743435,0.29249307654228074,0.2952718262566586,0.2963794385833512,0.2933385246647599,0.300232547508014,0.30033636682755965,0.2982594510432827,0.313167646103726,0.2946217298120869,0.30205245538352693,0.12334652103665776,0.14656764814990897,0.128371772346293,0.12272789224274787,0.122438037861827,0.12086938183619424,0.11860351430403232,0.1291349584702418,0.1299215231081847,0.12445637128064004,0.13806185957027148,0.12578509421515555,0.14823212272343134,0.12602299736957304,0.1254044005539196,0.12702064197672958,0.11803593488360818,0.12263348396228364,0.12116586501134773,0.1544656317250542,0.1428202592155072,0.12058313555129649,0.13214045607769592,0.13338342943673964,0.12096630896252376,0.12370023214537261,0.11780458887595618,0.11961737247149315,0.12542151659975476,0.1242506180953321,0.11883898096251748,0.11890394006626184,0.12138702669458273,0.12310724486038664,0.1151350259262542,0.11443430769203994,0.12091772621438468,0.13915767169585633,0.11638221085690757,0.13912918944478506,0.14884062660233016,0.11590319371897612,0.1186637587171448,0.11963810068339359,0.12063587272661751,0.1253804217656848,0.13880448996312222,0.11763409355794671,0.12498815991876491,0.12739627974204148,0.11674050799514728,0.12139599298948324,0.13487881733193527,0.13198290464965703,0.12159556830079406,0.12149516442825031,0.11549512478536109,0.12422328607125005,0.11978864929248301,0.1303418390526127,0.11516560063441642,0.11719789093765648,0.12850281315010414,0.14719543242760671,0.12225543974258452,0.11558905356427934,0.12995714526639404
0.2905833214065597,0.30110807700147774,0.2898170805151535,0.2930563374544969,0.30275284115715123,0.302592223494552,0.3147281733367939,0.32342800521148346,0.3011193714825158,0.29395152208078323,0.29238557808759735,0.2972189605577578,0.302255567279049,0.2908204100066457,0.29271104234487344,0.28963622871081035,0.2924637207410716,0.29548926929956,0.3003212647222301,0.31210199119135656,0.30457848495753587,0.29766536483278555,0.3009785003760585,0.304498046732478,0.30444177757452,0.2929700339869358,0.29161266850074047,0.2895421977701462,0.29935434160298796,0.29726952715777755,0.2896677093648657,0.2981719573915852,0.2942965061128071,0.11700635033172682,0.14970076782073,0.11924489984183236,0.12826762702466682,0.11902305541819275,0.14376018078969965,0.12050237196563847,0.13586321065041335,0.11714516602796243,0.11749666213276813,0.11611609752227527,0.1333095339951421,0.12367695676563965,0.12458773567498048,0.11644369302743728,0.13472378256660694,0.11895429714000766,0.1306708537630929,0.11751842710905194,0.11710920439959645,0.13257832801477842,0.11786080639591086,0.130415751686718,0.13341727015118304,0.14961771188388726,0.12171525667380866,0.11886773150146102,0.12219293062718439,0.11847095141197742,0.13040781198870413,0.1315761637438852,0.12324698940913846,0.11878896750095091,0.11264792720828254,0.13397677010205025,0.11963741015592307,0.11711475789477448,0.11253800628422432,0.1242557575313821,0.11292125405806291,0.13177174867788952,0.11417008988380102,0.11497783687446841,0.12392681554845802,0.14981475797768518,0.12145169834860672,0.1131081529474394,0.11511619995726571,0.12544486683035047,0.13783240611231362,0.1198782457194263,0.11740399678481463,0.11588498078684287,0.15763967507832155,0.11526417658193065,0.11392582335701577,0.13579406689017312,0.11803535159544071,0.12024619611836539,0.12138424647872852,0.14548552006951135,0.12283042893658243,0.11809049812323666,0.11454276808749166,0.11899241446856823,0.11362813777869932,0.12317951511985858
0.29352140983932407,0.2934172655626951,0.29228152439688104,0.3077444517840049,0.2975202892622777,0.2965675053492807,0.30210094134486254,0.3005714954243313,0.30410450374928566,0.30726656949616027,0.29487421841765404,0.3117070834566129,0.2931852695855872,0.3248892041568223,0.3016270714705267,0.29758513030991673,0.31553669318053484,0.2988759608527495,0.2937613292238184,0.2947909605216801,0.29302367185250316,0.29631330291977426,0.29600964496120424,0.30953669910479137,0.29786676409164436,0.31514088551998026,0.31735909668898354,0.2977301142348069,0.2967527265421656,0.29409982843616983,0.2959936929685792,0.29324473494345055,0.31281579953273975,0.1279324187009677,0.12841463073908346,0.15335120363831067,0.12518930311340667,0.12578909241985223,0.1279490473267902,0.12322270974456721,0.12100409087089377,0.13556378229097,0.12839302260604307,0.12502545810479915,0.12130044432535456,0.148515921139244,0.125851632252969,0.12722310709556997,0.12117445947205496,0.12003375188858818,0.11945057259074385,0.12923918807320767,0.12487772396666641,0.15050680711421735,0.12950870161101832,0.13948859207797806,0.13105836910656524,0.12696083929448954,0.12288753725321261,0.12024822608117625,0.1290059034781258,0.13112220823600265,0.12437535058193872,0.13783843842290028,0.12050906159235542,0.1258092395058997,0.14725280051905437,0.12134567742052424,0.11503532215503559,0.125597781848097,0.1130832883262776,0.11740921264550108,0.11932560352765152,0.11977443552616618,0.13467056134349512,0.11352253489384914,0.11659376275856487,0.1384499606343735,0.11294118551173447,0.11876853547931525,0.11684896393739859,0.11774303240914596,0.11514898769558027,0.11962432298748155,0.12078909468032804,0.11424612482304733,0.11471506590419285,0.13172853309439975,0.11282446185920147,0.1288757220855107,0.13093651138815418,0.13137106543630891,0.1213288510966553,0.11802958606011162,0.13697422339509535,0.11668585970564858,0.11503855450934891,0.12211734813591914,0.11238572310264255,0.11598869119897558
0.30090579675212764,0.3020491866166013,0.30601418787505347,0.2989690608503402,0.3065275461574729,0.29508998233233585,0.29577824981872736,0.2963961173915816,0.30038219216627843,0.30521081454604254,0.29676860917313125,0.3026694403547437,0.3049147853742649,0.31098683450082487,0.29414651585511836,0.3004238574122601,0.29818222515738796,0.29409080599068604,0.31142494497819306,0.29762831046231997,0.3126758964585531,0.3158355895039422,0.30103630839803885,0.29994310864988255,0.29990293404316437,0.3094982601172672,0.30703527691108495,0.3079607175152522,0.3083009949465198,0.30092510545906825,0.3143604131290671,0.29702184095289264,0.29372546900660246,0.12007025277209982,0.1395904635533511,0.13977853629213718,0.12076372448910419,0.11745321205700271,0.135735335433635,0.12948726828140703,0.1336738210233386,0.1164738802306953,0.12902813057485601,0.1171020583954041,0.147613312376424,0.13196536036176323,0.12132582491465749,0.13047063059424194,0.11746776738664323,0.12203847020507436,0.13245173543862893,0.12766561321312883,0.15794141084576724,0.12931182599800967,0.11938714632748569,0.11723205747779356,0.12207495030836103,0.12154120869942191,0.12253184036976972,0.11877701667477732,0.13268835202410018,0.13120337934419504,0.12352581925811842,0.11897402941047058,0.12092538184689845,0.1178466691128037,0.112962612144155,0.11174167416113315,0.1149042770671767,0.13204883106726137,0.1107730615856297,0.12515636685238654,0.11541186907752216,0.1104997228310317,0.14155411349762567,0.11125967487008705,0.11108039283069117,0.12279543739974155,0.12381367203048292,0.1124452088235243,0.1297360345265652,0.11176495576264397,0.11704399965725401,0.1181863736680471,0.12039133319155171,0.11008101061901547,0.12493230930384096,0.11798605836204278,0.11719905695256365,0.1091494955245937,0.11560341214304985,0.11032738094061002,0.12128289538584786,0.10954990286546225,0.12443175708231007,0.11191515476755134,0.1125150039873401,0.11550779247390495,0.11651648783854997,0.11239192478511897
0.2996197185351588,0.30378700153075633,0.2962489048363038,0.3265919979893046,0.30407874031672477,0.3022640713261652,0.3121715382274814,0.29459624259522665,0.3004045799341334,0.30000555240137633,0.2956398316752776,0.29585587198448887,0.30727248764760856,0.3004671682007004,0.2981914355303213,0.30621377187368426,0.3008468643355184,0.29423461108211063,0.2998295319105484,0.3161396907754782,0.2987139605996411,0.29931164572948177,0.32989721302696373,0.2981188807614651,0.3271384915627189,0.30609494495261397,0.29659648026606056,0.2943400568596055,0.29467096788100017,0.3037287258441038,0.2993070087489536,0.299743524359641,0.29546820512544864,0.13740951437127927,0.11512976127390587,0.1451051954754792,0.11839825047276642,0.12370697195994888,0.11535946599475762,0.1295410181292385,0.11786967327562102,0.13032270210198385,0.11633762293885042,0.12567701405273266,0.158764233791121,0.11517818397720819,0.11886561135849921,0.12184923087171436,0.11862343073323377,0.1291704648784022,0.14831119067935825,0.11691509526261563,0.13632756161971005,0.11929599567124441,0.12633862747124996,0.11640646552146082,0.11602649940444566,0.13284438714519045,0.13273416301718563,0.14953123525339354,0.11602266361771829,0.1253684021351563,0.11565109748720111,0.11850448213359961,0.11968647582816497,0.11800412314753023,0.11155125311567896,0.11917919921205108,0.1197232395844162,0.11221946542269944,0.11561138184298554,0.1420343397518585,0.11758635981283336,0.11415393069157138,0.11176996059942729,0.14903991999232769,0.11935084754844422,0.11941369409063579,0.12559758503649954,0.11278429812990697,0.12229057230497141,0.12955374438437472,0.13384677573921736,0.11449399725336386,0.1131318711320957,0.11944379790178646,0.13036482499249405,0.13468861381900182,0.12285219450183636,0.11367456135192883,0.13648625338148057,0.11774599373457678,0.11454262151718429,0.11507885938196533,0.11230800683351073,0.1112296592836216,0.11120398707255731,0.11722242275666257,0.12471853037922667,0.12857770174819008
